SessionID = "110816.100658"
8125.110816.100658.0096.wav "TGL_Iso_landmarks.txt" "Anilao Dive spots"
8125.110816.100658.0097.wav "TGL_Iso_landmarks.txt" "Subterranean River"
8125.110816.100658.0098.wav "TGL_Iso_landmarks.txt" "Emilio Aguinaldo Shrine"
8125.110816.100658.0099.wav "TGL_Iso_landmarks.txt" "Powerplant Rockwell Mall"
8125.110816.100658.0100.wav "TGL_Iso_landmarks.txt" "EDSA Shrine"
8125.110816.100658.0101.wav "TGL_Iso_landmarks.txt" "Ambuklao Dam"
8125.110816.100658.0102.wav "TGL_Iso_landmarks.txt" "Banaue Rice Terraces"
8125.110816.100658.0103.wav "TGL_Iso_landmarks.txt" "Bamboo Organ of Las Piñas"
8125.110816.100658.0104.wav "TGL_Iso_landmarks.txt" "Hinulugang Taktak"
8125.110816.100658.0105.wav "TGL_Iso_landmarks.txt" "Powerplant Rockwell Mall"
8125.110816.100658.0106.wav "TGL_Iso_landmarks.txt" "Eastwood City"
8125.110816.100658.0107.wav "TGL_Iso_local_cuisines.txt" "Toyo"
8125.110816.100658.0108.wav "TGL_Iso_local_cuisines.txt" "Guisado"
8125.110816.100658.0109.wav "TGL_Iso_local_cuisines.txt" "Binagoongan"
8125.110816.100658.0110.wav "TGL_Iso_local_cuisines.txt" "Pinangat"
8125.110816.100658.0111.wav "TGL_Iso_local_cuisines.txt" "Laing"
8125.110816.100658.0112.wav "TGL_Iso_local_cuisines.txt" "Guisado"
8125.110816.100658.0113.wav "TGL_Iso_local_cuisines.txt" "Kaldereta"
8125.110816.100658.0114.wav "TGL_Iso_local_cuisines.txt" "Biscocho"
8125.110816.100658.0115.wav "TGL_Iso_local_cuisines.txt" "Binalot"
8125.110816.100658.0116.wav "TGL_Iso_local_cuisines.txt" "Tinusta"
8125.110816.100658.0117.wav "TGL_Iso_local_cuisines.txt" "Champorado"
8125.110816.100658.0118.wav "TGL_Iso_local_cuisines.txt" "Pinaputok"
8125.110816.100658.0119.wav "TGL_Iso_local_cuisines.txt" "Sarciado"
8125.110816.100658.0120.wav "TGL_Iso_local_cuisines.txt" "Kanin"
8125.110816.100658.0121.wav "TGL_Iso_local_cuisines.txt" "Pinirito"
8125.110816.100658.0122.wav "TGL_Iso_local_cuisines.txt" "Pancit Canton"
8125.110816.100658.0123.wav "TGL_Iso_local_cuisines.txt" "Sinigang"
8125.110816.100658.0124.wav "TGL_Iso_local_cuisines.txt" "Sarciado"
8125.110816.100658.0125.wav "TGL_Iso_airlines_Shib.txt" "gan-on		(Batangas, Marinduque)"
8125.110816.100658.0126.wav "TGL_Iso_airlines_Shib.txt" "matamis"
8125.110816.100658.0127.wav "TGL_Iso_airlines_Shib.txt" "Kalibo International Airport"
8125.110816.100658.0128.wav "TGL_Iso_airlines_Shib.txt" "Legazpo Airport"
8125.110816.100658.0129.wav "TGL_Iso_airlines_Shib.txt" "San Jose Airport"
8125.110816.100658.0130.wav "TGL_Iso_airlines_Shib.txt" "Bancasi Airport"
8125.110816.100658.0131.wav "TGL_Iso_airlines_Shib.txt" "Puerto Princesa International Airport"
8125.110816.100658.0132.wav "TGL_Iso_airlines_Shib.txt" "la-ang		(Batangas, Marinduque)"
8125.110816.100658.0133.wav "TGL_Iso_airlines_Shib.txt" "Pagadian Airport"
8125.110816.100658.0134.wav "TGL_Iso_Time.txt" "sandali"
8125.110816.100658.0135.wav "TGL_Iso_Time.txt" "araw-araw"
8125.110816.100658.0136.wav "TGL_Iso_Time.txt" "kamakailan"
8125.110816.100658.0137.wav "TGL_Iso_Time.txt" "Enero"
8125.110816.100658.0138.wav "TGL_Iso_Time.txt" "bukang-liwayway"
8125.110816.100658.0139.wav "TGL_Iso_Time.txt" "labinlimang"
8125.110816.100658.0140.wav "TGL_Iso_Time.txt" "noon"
8125.110816.100658.0141.wav "TGL_Iso_Time.txt" "kailanman"
8125.110816.100658.0142.wav "TGL_Iso_Time.txt" "Hulyo"
8125.110816.100658.0143.wav "TGL_Iso_Time.txt" "segundo"
8125.110816.100658.0144.wav "TGL_Iso_Time.txt" "Enero"
8125.110816.100658.0145.wav "TGL_Iso_Time.txt" "labinlimang"
8125.110816.100658.0146.wav "TGL_Iso_Time.txt" "bágo"
8125.110816.100658.0147.wav "TGL_Iso_Time.txt" "nitong"
8125.110816.100658.0148.wav "TGL_Iso_Time.txt" "mamaya"
8125.110816.100658.0149.wav "TGL_Iso_Time.txt" "pagkatapos"
8125.110816.100658.0150.wav "TGL_Iso_Time.txt" "makaraan"
8125.110816.100658.0151.wav "TGL_Iso_Time.txt" "mamayang"
8125.110816.100658.0152.wav "TGL_Iso_Time.txt" "Hulyo"
8125.110816.100658.0153.wav "TGL_Iso_Time.txt" "madalas"
8125.110816.100658.0154.wav "TGL_Iso_Time.txt" "kapagdaka"
8125.110816.100658.0155.wav "TGL_Iso_Weather.txt" "maliwanag"
8125.110816.100658.0156.wav "TGL_Iso_Weather.txt" "maambon"
8125.110816.100658.0157.wav "TGL_Iso_Weather.txt" "temperatura"
8125.110816.100658.0158.wav "TGL_Iso_Weather.txt" "mahangin"
8125.110816.100658.0159.wav "TGL_Iso_Weather.txt" "makulimlim"
8125.110816.100658.0161.wav "TGL_Iso_Weather.txt" "makulimlim"
8125.110816.100658.0164.wav "TGL_Iso_Weather.txt" "biglaang pagbaha"
8125.110816.100658.0165.wav "TGL_Iso_Weather.txt" "ulap"
8125.110816.100658.0166.wav "TGL_Iso_Weather.txt" "kulog"
8125.110816.100658.0167.wav "TGL_Iso_cities.txt" "Naga"
8125.110816.100658.0168.wav "TGL_Iso_cities.txt" "Muntinlupa"
8125.110816.100658.0170.wav "TGL_Iso_cities.txt" "Guihulngan"
8125.110816.100658.0171.wav "TGL_Iso_cities.txt" "Singalong"
8125.110816.100658.0172.wav "TGL_Iso_cities.txt" "Rizal"
8125.110816.100658.0173.wav "TGL_Iso_cities.txt" "Roxas"
8125.110816.100658.0174.wav "TGL_Iso_cities.txt" "Nueva Ecija"
8125.110816.100658.0175.wav "TGL_Iso_cities.txt" "Pampanga"
8125.110816.100658.0176.wav "TGL_Iso_cities.txt" "Bayugan"
8125.110816.100658.0177.wav "TGL_Iso_cities.txt" "Tandag"
8125.110816.100658.0178.wav "TGL_Iso_cities.txt" "Bulacan"
8125.110816.100658.0179.wav "TGL_Iso_colors_Pronouns.txt" "tayo"
8125.110816.100658.0181.wav "TGL_Iso_colors_Pronouns.txt" "tayo"
8125.110816.100658.0182.wav "TGL_Iso_colors_Pronouns.txt" "kanya (his or her)"
8125.110816.100658.0183.wav "TGL_Iso_colors_Pronouns.txt" "yellow"
8125.110816.100658.0184.wav "TGL_Iso_colors_Pronouns.txt" "doon (there, far)"
8125.110816.100658.0185.wav "TGL_Iso_colors_Pronouns.txt" "puti"
8125.110816.100658.0186.wav "TGL_Iso_colors_Pronouns.txt" "kanya (his or her)"
8125.110816.100658.0187.wav "TGL_Iso_colors_Pronouns.txt" "brown"
8125.110816.100658.0188.wav "TGL_Iso_colors_Pronouns.txt" "ilan"
8125.110816.100658.0190.wav "TGL_Iso_Ordinal.txt" "ikatatlumpu't isa"
8125.110816.100658.0191.wav "TGL_Iso_Ordinal.txt" "ikadalawampu't isang"
8125.110816.100658.0192.wav "TGL_Iso_Ordinal.txt" "ikatatlumpu't walo"
8125.110816.100658.0193.wav "TGL_Iso_Ordinal.txt" "ikatatlumpu't limang"
8125.110816.100658.0194.wav "TGL_Iso_Ordinal.txt" "ikalimang"
8125.110816.100658.0195.wav "TGL_Iso_Ordinal.txt" "ikaanimnapung"
8125.110816.100658.0196.wav "TGL_Iso_Ordinal.txt" "ikatatlumpu't pitong"
8125.110816.100658.0197.wav "TGL_Iso_Ordinal.txt" "ikadalawampu't isang"
8125.110816.100658.0198.wav "TGL_Iso_Ordinal.txt" "ikalabinsiyam"
8125.110816.100658.0199.wav "TGL_Iso_Ordinal.txt" "ikalawang"
8125.110816.100658.0200.wav "TGL_Iso_Ordinal.txt" "ikalabintatlong"
8125.110816.100658.0201.wav "TGL_Iso_Ordinal.txt" "ikalabimpito"
8125.110816.100658.0204.wav "TGL_Iso_MinPairs.txt" "liha-lihâ (sandpaper-segment)"
8125.110816.100658.0205.wav "TGL_Iso_MinPairs.txt" "babà-babâ (chin-go down)"
8125.110816.100658.0206.wav "TGL_Iso_MinPairs.txt" "lala-lalâ (weave-serious)"
8125.110816.100658.0207.wav "TGL_Iso_MinPairs.txt" "mama-mamà (mother-elderly man)"
8125.110816.100658.0209.wav "TGL_Iso_MinPairs.txt" "kita-kitâ-kitá (see-earn-you and i)"
8125.110816.100658.0213.wav "TGL_Iso_MinPairs.txt" "bulo-bulô (hairs of fruits-young carabao)"
8125.110816.100658.0214.wav "TGL_Iso_MinPairs.txt" "pasò-pasô (scald/burn-flower pot)"
8125.110816.100658.0215.wav "TGL_Iso_MinPairs.txt" "pasò-pasô (scald/burn-flower pot)"
8125.110816.100658.0216.wav "TGL_Iso_MinPairs.txt" "kaka-kakâ (uncle/aunt-elder sister/brother)"
8125.110816.100658.0217.wav "TGL_Utt_Greetings.txt" "Ipagpaumanhin po ninyo ang aking pagkakamali."
8125.110816.100658.0219.wav "TGL_Utt_Greetings.txt" "Ikinararangal ko po kayong makilala."
8125.110816.100658.0220.wav "TGL_Utt_Greetings.txt" "Ikinagagalak ko po kayong makilala."
8125.110816.100658.0221.wav "TGL_Utt_Greetings.txt" "Kumusta na po kayo?"
8125.110816.100658.0222.wav "TGL_Utt_Greetings.txt" "Magandang tanghali."
8125.110816.100658.0223.wav "TGL_Utt_Greetings.txt" "Ingat po kayo."
8125.110816.100658.0224.wav "TGL_Utt_Greetings.txt" "Maligayang bati sa iyong kaarawan."
8125.110816.100658.0225.wav "TGL_Utt_Greetings.txt" "Kumusta na po sila?"
8125.110816.100658.0226.wav "TGL_Utt_Greetings.txt" "Tuloy po sila."
8125.110816.100658.0227.wav "TGL_Utt_Greetings.txt" "Magandang gabí po."
8125.110816.100658.0228.wav "TGL_Utt_Greetings.txt" "Ikinagagalak ko po kayong makilala."
8125.110816.100658.0229.wav "TGL_Utt_Greetings.txt" "Maligayang pagbátì."
8125.110816.100658.0230.wav "TGL_Utt_Greetings.txt" "Kumusta po kayo?"
8125.110816.100658.0233.wav "TGL_Utt_Greetings.txt" "Pagpalain ka nawâ ng diyos."
8125.110816.100658.0234.wav "TGL_Utt_Greetings.txt" "Mabuti naman."
8125.110816.100658.0235.wav "TGL_Utt_Greetings.txt" "Pasensya na po."
8125.110816.100658.0236.wav "TGL_Utt_CommonExpressions.txt" "Maraming salamat."
8125.110816.100658.0237.wav "TGL_Utt_CommonExpressions.txt" "Maligayang bati po sa inyo.	"
8125.110816.100658.0238.wav "TGL_Utt_CommonExpressions.txt" "Saan ho kayo nakatira?"
8125.110816.100658.0239.wav "TGL_Utt_CommonExpressions.txt" "Ano hong pagkain natin ngayon?"
8125.110816.100658.0240.wav "TGL_Utt_CommonExpressions.txt" "Gusto niyo bang kumain?	"
8125.110816.100658.0241.wav "TGL_Utt_CommonExpressions.txt" "Anong oras na?"
8125.110816.100658.0242.wav "TGL_Utt_CommonExpressions.txt" "Magkano ho ito?"
8125.110816.100658.0243.wav "TGL_Utt_CommonExpressions.txt" "Mahal mo ba ako?"
8125.110816.100658.0244.wav "TGL_Utt_CommonExpressions.txt" "Magkano po ito?"
8125.110816.100658.0245.wav "TGL_Utt_CommonExpressions.txt" "Magandang umaga ho sa inyo.	"
8125.110816.100658.0246.wav "TGL_Utt_CommonExpressions.txt" "Pasensiya na ho sa inyo.	"
8125.110816.100658.0247.wav "TGL_Utt_CommonExpressions.txt" "Magkita na lang po tayo sa susunod."
8125.110816.100658.0248.wav "TGL_Utt_CommonExpressions.txt" "Ilang taon na po kayo?"
8125.110816.100658.0249.wav "TGL_Utt_CommonExpressions.txt" "Magandang gabi po.	"
8125.110816.100658.0250.wav "TGL_Utt_CommonExpressions.txt" "Malakas ang buhos ng ulan."
8125.110816.100658.0251.wav "TGL_Utt_CommonExpressions.txt" "Ilang taon na ho kayo?"
8125.110816.100658.0252.wav "TGL_Utt_CommonExpressions.txt" "Saan po kayo nakatira?"
8125.110816.100658.0253.wav "TGL_Utt_CommonExpressions.txt" "Huwag na ho kayong mag-abala."
8125.110816.100658.0254.wav "TGL_Utt_Interrogatives.txt" "Gusto mo bang sumáma, o hindi?"
8125.110816.100658.0255.wav "TGL_Utt_Interrogatives.txt" "Siya ba ang kumain ng mangga?"
8125.110816.100658.0256.wav "TGL_Utt_Interrogatives.txt" "Bakit tutugtog si Francisco?"
8125.110816.100658.0257.wav "TGL_Utt_Interrogatives.txt" "Nawawala ba ang gamit niya?"
8125.110816.100658.0258.wav "TGL_Utt_Interrogatives.txt" "Pilipino si James, o Amerikano?"
8125.110816.100658.0259.wav "TGL_Utt_Interrogatives.txt" "Gaano kahirap ang eksam nyo?"
8125.110816.100658.0260.wav "TGL_Utt_Interrogatives.txt" "Alin-alin ang damit na ibibigay mo sa kanya?"
8125.110816.100658.0261.wav "TGL_Utt_Interrogatives.txt" "Mag-aaral ba si Michael?"
8125.110816.100658.0262.wav "TGL_Utt_Interrogatives.txt" "Kailan magkikita sa bahay sina Ronald?"
8125.110816.100658.0263.wav "TGL_Utt_Interrogatives.txt" "Saan-saan  pupunta si James?"
8125.110816.100658.0265.wav "TGL_Utt_Interrogatives.txt" "Estudyante ba si Michael?"
8125.110816.100658.0266.wav "TGL_Utt_Interrogatives.txt" "Mag-aaral ba si Michael?"
8125.110816.100658.0267.wav "TGL_Utt_Interrogatives.txt" "Tutugtog ba si Francisco?"
8125.110816.100658.0268.wav "TGL_Utt_Interrogatives.txt" "Alin-alin ang damit na ibibigay mo sa kanya?"
8125.110816.100658.0271.wav "TGL_Utt_News.txt" "Ito'y matapos magsara ang piso kahapon sa halagang limampu't isang piso at dalawampu't apat na sentimo kada dolyar matapos itong pumalo sa pinakamataas na limampu't isang piso at dalawampu't isang sentimo."
8125.110816.100658.0272.wav "TGL_Utt_News.txt" "Seventy-six point eight percent ng Pinoy ang mahirap"
8125.110816.100658.0274.wav "TGL_Utt_News.txt" "Naglaro naman ang palitan ng dolyar kahapon sa pagitan ng apatnapu't walong piso at animnapu't limang sentimo hanggang apatnapu't walong piso at pitumpu't limang sentimo."
8125.110816.100658.0275.wav "TGL_Utt_News.txt" "Nagsara ang piso sa limampu't isang piso at labing walong sentimo kontra sa isang dolyar kahapon, ang pinakamataas na halaga nito simula noong Hulyo ng taong dalawang libo't dalawa."
8125.110816.100658.0278.wav "TGL_Utt_News.txt" "Ito'y upang mapigilan ang anumang plano ng pamahalaan na mag-import ng mga hindi otorisadong gamot na pang-anti-hypertension na Norvasc mula sa India."
8125.110816.100658.0279.wav "TGL_Utt_News.txt" "Nangangamba ang Phil-export sa paglakas ng piso kontra dolyar"
8125.110816.100658.0281.wav "TGL_Utt_News.txt" "Samantalang umabot naman sa five hundred four point five na milyong dolyar ang naipon sa takbo ng negosyo kahapon sa merkado."
8125.110816.100658.0284.wav "TGL_Utt_News.txt" "Nakahanda ang bansa na kunin ang malaking parte ng pamilihang-mangga sa Estados Unidos, ayun sa sekretaryo ng Departamento ng Agrikultura. "
8125.110816.100658.0285.wav "TGL_Utt_News.txt" "Dumami na lamang anya ang gumagamit nito sa kasalukuyan dahilan na rin sa patuloy na pagtaas ng halaga ng produktong petrolyo."
8125.110816.100658.0286.wav "TGL_Utt_News.txt" "Aabot sa labing-isang bilyong piso ang atraso ng mga GOCCs sa gobyerno"
8125.110816.100658.0288.wav "TGL_Utt_News.txt" "Ilalagak para sa produksyon ng mais ang walong daang libong pisong ipapautang ng ADB sa Pilipinas"
8125.110816.100658.0289.wav "TGL_Utt_News.txt" "Pero paano kung hindi nag-click ang pinasok na negosyo? "
8125.110816.100658.0291.wav "TGL_Utt_News.txt" "Maaring hindi na bumili ng asukal ang Pilipinas sa ibang bansa pagdating ng taong taong dalawang libo at pito."
8125.110816.100658.0297.wav "TGL_Utt_News.txt" "Malaki rin ang naitutulong nito sa paglalako ng mga magsasaka sa kanilang mga produkto."
8125.110816.100658.0298.wav "TGL_Utt_News.txt" "Hindi ipagagalaw ni PGMA ang piso laban sa dolyar"
8125.110816.100658.0299.wav "TGL_Utt_News.txt" "Mangangailangan ang gobyerno ng tatlumpu't siyam na bilyong dolyar para sa mga proyekto nito"
8125.110816.100658.0303.wav "TGL_Utt_News.txt" "Nagbigay ang China ng limang milyong pisong tulong sa Pilipinas para sa proyekto ng imprastraktura"
8125.110816.100658.0305.wav "TGL_Utt_News.txt" "Ang naitalang utang ng mga pampublikong sektor ay five point five trilyong piso"
8125.110816.100658.0306.wav "TGL_Utt_News.txt" "Nakikipag-ugnayan ang Phil-export sa mga lgu para sa proseso ng pagnenegosyo"
8125.110816.100658.0307.wav "TGL_Utt_News.txt" "Gagastos ng labintatlong bilyong piso ang gobyerno sa pagbuhay ng OPSF"
8125.110816.100658.0310.wav "TGL_Utt_News.txt" "Tumaas ng sampung piso ang presyo ng lechon manok"
8125.110816.100658.0311.wav "TGL_Utt_News.txt" "Magtataas ng singil ang Meralco"
8125.110816.100658.0312.wav "TGL_Utt_News.txt" "Maaaring hindi na mag-import ng asukal ang Pilipinas sa pagsapit ng taong dalawang libo at pito"
8125.110816.100658.0313.wav "TGL_Utt_News.txt" "Patuloy sa pag-ganda ang halaga ng piso"
8125.110816.100658.0317.wav "TGL_Utt_News.txt" "Masusing pinag-aaralan ngayon ng lokal na pamahalaan ng lungsod ng Manila kung anu-anong kaso ang maaaring isampa laban sa mga kilalang personalidad na nagtayo ng negosyo sa baywalk sa kahabaan ng Roxas Blvd."
8125.110816.100658.0318.wav "TGL_Utt_News.txt" "Sa nakaraang apat na taon, nagsara ang piso sa halagang limampung piso at tatlumpu't pitong sentimo kumpara sa limampung piso at apatnapu't walong sentimo kontra dolyar. "
8125.110816.100658.0319.wav "TGL_Utt_News.txt" "Paanong mababayaran ang inutang? "
8125.110816.100658.0320.wav "TGL_Utt_News.txt" "Palalawakin ang produksyon ng abaca sa albay "
8125.110816.100658.0323.wav "TGL_Utt_News.txt" "Magpapatuloy ang pagbawi sa merkado ng bansa"
8125.110816.100658.0325.wav "TGL_Utt_News.txt" "Naapektuhan na rin ng pagtaas ng presyo ng krudo ang halaga ng piso."
8125.110816.100658.0328.wav "TGL_Utt_News.txt" "Dumami na lamang anya ang gumagamit nito sa kasalukuyan dahilan na rin sa patuloy na pagtaas ng halaga ng produktong petrolyo."
8125.110816.100658.0329.wav "TGL_Utt_News.txt" "Sa kasalukuyan, matatagpuan sa Zamboanga Sibugay ang pinakamalawak na plantasyon ng mga puno ng goma, kasunod ang basilan. "
8125.110816.100658.0331.wav "TGL_Utt_News.txt" "Dalawang milyong pisong ang pondong ilalaan ng DA sa pag-angkat ng gulay mula sa mga lalawigan"
8125.110816.100658.0332.wav "TGL_Utt_News.txt" "Pondo para sa enerhiya sa susunod na taon tumaas"
8125.110816.100658.0333.wav "TGL_Utt_News.txt" "Pondo para sa enerhiya sa susunod na taon tumaas"
8125.110816.100658.0334.wav "TGL_Utt_News.txt" "Bahagyang nanamlay ang halaga ng piso laban sa dolyar makaraan ang pagsigla nito sa merkado nitong nakalipas na mga araw."
8125.110816.100658.0336.wav "TGL_Utt_News.txt" "Bunga ito ng patuloy na pagtaas ng halaga ng krudo sa pandaigdigang pamilihan."
8125.110816.100658.0338.wav "TGL_Utt_News.txt" "Inaprubahan na ni PGMA ang pag-iisa ng dalawang higanteng bangko"
8125.110816.100658.0340.wav "TGL_Utt_News.txt" "Taliwas ito sa naunang pahayag ng pamahalaan na hindi mararamdaman ng mga mamayan ang epekto ng batas. "
8125.110816.100658.0341.wav "TGL_Utt_News.txt" "Ayon kay Teves, nais mabayaran ng pamahalaan ang mga pagkakautang"
8125.110816.100658.0342.wav "TGL_Utt_Medical.txt" "Magandang hapon ho Dok"
8125.110816.100658.0343.wav "TGL_Utt_Medical.txt" "Paano po matutukoy ang sakit na yan?"
8125.110816.100658.0345.wav "TGL_Utt_Medical.txt" "Magandang hapon ho Dok"
8125.110816.100658.0346.wav "TGL_Utt_Medical.txt" "Nahihirapan ka bang huminga?"
8125.110816.100658.0348.wav "TGL_Utt_Medical.txt" "Mawawala ba agad ito Dok?"
8125.110816.100658.0349.wav "TGL_Utt_Medical.txt" "Ano ba ang mabisang gamot diyan?"
8125.110816.100658.0350.wav "TGL_Utt_Medical.txt" "Lagi pong sumasakit ang ulo ko"
8125.110816.100658.0351.wav "TGL_Utt_Medical.txt" "Sabihin niyo po kung saan masakit"
8125.110816.100658.0352.wav "TGL_Utt_Medical.txt" "Nahihirapan po siyang lumunok"
