SessionID = "130201.022241"
0741.130201.022241.0127.wav "HIL_Iso_NamesFem.txt" "Sharon"
0741.130201.022241.0128.wav "HIL_Iso_NamesFem.txt" "Rosie"
0741.130201.022241.0129.wav "HIL_Iso_NamesFem.txt" "Tessa"
0741.130201.022241.0130.wav "HIL_Iso_NamesFem.txt" "Belle"
0741.130201.022241.0131.wav "HIL_Iso_NamesFem.txt" "Danielle"
0741.130201.022241.0132.wav "HIL_Iso_NamesFem.txt" "Marites"
0741.130201.022241.0133.wav "HIL_Iso_NamesFem.txt" "Nicole"
0741.130201.022241.0134.wav "HIL_Iso_NamesFem.txt" "Sheryl"
0741.130201.022241.0135.wav "HIL_Iso_NamesFem.txt" "Ericka"
0741.130201.022241.0136.wav "HIL_Iso_NamesFem.txt" "Geraldine"
0741.130201.022241.0137.wav "HIL_Iso_NamesMale.txt" "James"
0741.130201.022241.0138.wav "HIL_Iso_NamesMale.txt" "Noah"
0741.130201.022241.0139.wav "HIL_Iso_NamesMale.txt" "Anthony"
0741.130201.022241.0140.wav "HIL_Iso_NamesMale.txt" "Joseph"
0741.130201.022241.0141.wav "HIL_Iso_NamesMale.txt" "Joseph"
0741.130201.022241.0142.wav "HIL_Iso_NamesMale.txt" "Roy"
0741.130201.022241.0143.wav "HIL_Iso_NamesMale.txt" "Emil"
0741.130201.022241.0144.wav "HIL_Iso_NamesMale.txt" "Jonathan"
0741.130201.022241.0145.wav "HIL_Iso_NamesMale.txt" "Jan"
0741.130201.022241.0146.wav "HIL_Iso_NamesMale.txt" "Mark Anthony"
0741.130201.022241.0147.wav "HIL_Iso_Ordinal.txt" "ikasetenta nga"
0741.130201.022241.0148.wav "HIL_Iso_Ordinal.txt" "ikatatlo kag napulog apat nga"
0741.130201.022241.0151.wav "HIL_Iso_Ordinal.txt" "ikaduha ka napuloglima nga "
0741.130201.022241.0152.wav "HIL_Iso_Ordinal.txt" "ika traynta nga"
0741.130201.022241.0153.wav "HIL_Iso_Ordinal.txt" "ika duha ka napulog pito "
0741.130201.022241.0154.wav "HIL_Iso_Ordinal.txt" "ika pito ka napulo nga "
0741.130201.022241.0155.wav "HIL_Iso_Ordinal.txt" "ikatatlo kag napulog lima nga"
0741.130201.022241.0157.wav "HIL_Iso_Ordinal.txt" "ika duhakapulog duha "
0741.130201.022241.0158.wav "HIL_Iso_Ordinal.txt" "ikabaynte tres nga"
0741.130201.022241.0159.wav "HIL_Iso_Ordinal.txt" "ikabaynte uno nga"
0741.130201.022241.0160.wav "HIL_Iso_Surnames_Countries.txt" "Tan"
0741.130201.022241.0161.wav "HIL_Iso_Surnames_Countries.txt" "Sagun"
0741.130201.022241.0162.wav "HIL_Iso_Surnames_Countries.txt" "Del Rosario"
0741.130201.022241.0163.wav "HIL_Iso_Surnames_Countries.txt" "De Castro"
0741.130201.022241.0164.wav "HIL_Iso_Surnames_Countries.txt" "Reyes "
0741.130201.022241.0165.wav "HIL_Iso_Surnames_Countries.txt" "Almonte"
0741.130201.022241.0166.wav "HIL_Iso_Surnames_Countries.txt" "Castro "
0741.130201.022241.0167.wav "HIL_Iso_Surnames_Countries.txt" "Dela Rosa"
0741.130201.022241.0168.wav "HIL_Iso_Time.txt" "tuig nga"
0741.130201.022241.0169.wav "HIL_Iso_Time.txt" "laon"
0741.130201.022241.0170.wav "HIL_Iso_Time.txt" "kada"
0741.130201.022241.0171.wav "HIL_Iso_Time.txt" "mahinay"
0741.130201.022241.0172.wav "HIL_Iso_Time.txt" "kahapunon"
0741.130201.022241.0173.wav "HIL_Iso_Time.txt" "sa una sang"
0741.130201.022241.0174.wav "HIL_Iso_Time.txt" "hinay"
0741.130201.022241.0175.wav "HIL_Iso_Time.txt" "pagligad sang"
0741.130201.022241.0176.wav "HIL_Iso_Time.txt" "kaina sang"
0741.130201.022241.0177.wav "HIL_Iso_Time.txt" "alas"
0741.130201.022241.0179.wav "HIL_Iso_Time.txt" "tungang gab -i"
0741.130201.022241.0180.wav "HIL_Iso_Time.txt" "sa pag abót"
0741.130201.022241.0181.wav "HIL_Iso_Time.txt" "napulò"
0741.130201.022241.0182.wav "HIL_Iso_Time.txt" "minuto"
0741.130201.022241.0183.wav "HIL_Iso_Time.txt" "Martes"
0741.130201.022241.0184.wav "HIL_Iso_Time.txt" "sunód nga adlaw"
0741.130201.022241.0185.wav "HIL_Iso_Time.txt" "tubtub mag aga"
0741.130201.022241.0187.wav "HIL_Iso_Time.txt" "pag abót"
0741.130201.022241.0188.wav "HIL_Iso_Time.txt" "kagab-ihón"
0741.130201.022241.0189.wav "HIL_Iso_Time.txt" "minuminuto"
0741.130201.022241.0190.wav "HIL_Iso_Weather.txt" "init-init"
0741.130201.022241.0191.wav "HIL_Iso_Weather.txt" "gulpi nga pagbaha"
0741.130201.022241.0192.wav "HIL_Iso_Weather.txt" "alimpulos"
0741.130201.022241.0193.wav "HIL_Iso_Weather.txt" "dalugdog"
0741.130201.022241.0194.wav "HIL_Iso_Weather.txt" "kayamî"
0741.130201.022241.0195.wav "HIL_Iso_Weather.txt" "init"
0741.130201.022241.0196.wav "HIL_Iso_Weather.txt" "dalugdog"
0741.130201.022241.0197.wav "HIL_Iso_Weather.txt" "tigkiriwi"
0741.130201.022241.0198.wav "HIL_Iso_Weather.txt" "niyebe"
0741.130201.022241.0199.wav "HIL_Utt_CommonExpressions.txt" "Gusto niyo magkaon?"
0741.130201.022241.0200.wav "HIL_Utt_CommonExpressions.txt" "Sa diin kamo nagapuyô?"
0741.130201.022241.0201.wav "HIL_Utt_CommonExpressions.txt" "Maayong hapon sa inyo.	"
0741.130201.022241.0202.wav "HIL_Utt_CommonExpressions.txt" "Sa diin ka pa makadto?"
0741.130201.022241.0203.wav "HIL_Utt_CommonExpressions.txt" "Ginahigugma mo bala ako?"
0741.130201.022241.0204.wav "HIL_Utt_CommonExpressions.txt" "Pila na edad mo?"
0741.130201.022241.0205.wav "HIL_Utt_CommonExpressions.txt" "Sa diin kamo nagapuyô?"
0741.130201.022241.0206.wav "HIL_Utt_CommonExpressions.txt" "Tagpila man ini tanan?"
0741.130201.022241.0208.wav "HIL_Utt_CommonExpressions.txt" "Pasensya na sa inyo."
0741.130201.022241.0209.wav "HIL_Utt_CommonExpressions.txt" "Palangga ko ikaw."
0741.130201.022241.0210.wav "HIL_Utt_CommonExpressions.txt" "Ginahigugma mo bala ako?"
0741.130201.022241.0213.wav "HIL_Utt_CommonExpressions.txt" "Damo ka pa bala himoon?"
0741.130201.022241.0214.wav "HIL_Utt_CommonExpressions.txt" "Maayong gab-i sa inyo.	"
0741.130201.022241.0215.wav "HIL_Utt_CommonExpressions.txt" "Malipayong kaadlawan sa inyo."
0741.130201.022241.0216.wav "HIL_Utt_CommonExpressions.txt" "Palangga ta gid ka."
0741.130201.022241.0217.wav "HIL_Utt_CommonExpressions.txt" "Maayong aga sa inyo.	"
0741.130201.022241.0218.wav "HIL_Utt_CommonExpressions.txt" "Maayo man."
0741.130201.022241.0219.wav "HIL_Utt_CommonExpressions.txt" "Malipayong kaadlawan sa inyo."
0741.130201.022241.0220.wav "HIL_Utt_Education02.txt" "Ihatag mo sa nanay mo."
0741.130201.022241.0223.wav "HIL_Utt_Education02.txt" "Hindi na sya pagbayran kay kusa nya man ginhatag ang pampuno sa imo baklon nga papel."
0741.130201.022241.0224.wav "HIL_Utt_Education02.txt" "Base sa mga paminsaron nga nakaupod sa isyu nga ginbutang nila sa concept map, magsulat sang isa ka lip-ot nga sanaysay nga nagapabalo sang kaugalingon nga opinyon."
0741.130201.022241.0225.wav "HIL_Utt_Education02.txt" "Diin gaistar ang Pamilya Cruz?"
0741.130201.022241.0227.wav "HIL_Utt_Education02.txt" "Butangi sang tsek ang mga emosyon nga ginapabalo sang mga gapasunod nga dinalan."
0741.130201.022241.0228.wav "HIL_Utt_Education02.txt" "Tsakto ang tanan."
0741.130201.022241.0229.wav "HIL_Utt_Education02.txt" "Butangan ang parapo sang tsakto nga kapanahunan sang pandiwa nga ara sa panaklong."
0741.130201.022241.0230.wav "HIL_Utt_Education02.txt" "Balikan ta ang mga natun-an ta."
0741.130201.022241.0231.wav "HIL_Utt_Education02.txt" "Upod nga ibutang sa kaldero ang baboy kag ang manok."
0741.130201.022241.0233.wav "HIL_Utt_Education02.txt" "Bukod sa mga nahambal sa kapitulo nga ini, magtukib ka sang impormasyon nga gapakita sang kahalagahan sang mga anyong-tubig sa Pilipinas."
0741.130201.022241.0234.wav "HIL_Utt_Education02.txt" "Importante man nga tsakto ang pagbato-bato."
0741.130201.022241.0236.wav "HIL_Utt_Education02.txt" "Ihalad ini sa klase kag ipa-analisar sa mga galantaw nga upod sa klase kung ano kamatuod ang mga ginbuy-an nga hambal."
0741.130201.022241.0237.wav "HIL_Utt_Education02.txt" "Basaha ang mga gapasunod nga parapo."
0741.130201.022241.0238.wav "HIL_Utt_Education02.txt" "Sabti ang pamangkot para makit-an mo."
0741.130201.022241.0239.wav "HIL_Utt_Education02.txt" "Si Brahman ang pinakataas kag pinaka-ulihi nga kamatuuran sa kalibutan."
0741.130201.022241.0240.wav "HIL_Utt_Essay.txt" "Gikan sa iya mataas nga ginahamtangan nahulugan siya sang hal-o . "
0741.130201.022241.0241.wav "HIL_Utt_Essay.txt" "Nakibot kag nahadlok ang amô, gani sa gilayón, gin tusmog niya ang iya butkon sa bulutangan sang atsara agud makuha dayon ang sakit sang napasò nga butkon."
0741.130201.022241.0242.wav "HIL_Utt_Essay.txt" "Nakita sang mga alimango nga indi kasaráng ang ila kusog sa kusog sang mga kaaway."
0741.130201.022241.0246.wav "HIL_Utt_Essay.txt" "Samtang malipay kita anay sa isa ka paghimutad kag paghatag sang pila ka pamatbat nga halin sa isa ka maid-id nga pagkaparehas sa duha ka sugilanon nga ini."
0741.130201.022241.0248.wav "HIL_Utt_Essay.txt" "Ang pabula nga Hapon, "Saru kani kassen", o ang inaway sang amô  kag sang  alimango, nga iginbalhag sa Kobunsha sa Tokyo amó ang  masunod:"
0741.130201.022241.0249.wav "HIL_Utt_Greetings.txt" "Madamù gid nga salamat"
0741.130201.022241.0250.wav "HIL_Utt_Greetings.txt" "Maghalong ka."
0741.130201.022241.0251.wav "HIL_Utt_Greetings.txt" "Maayo man."
0741.130201.022241.0252.wav "HIL_Utt_Greetings.txt" "Maghalong ka."
0741.130201.022241.0253.wav "HIL_Utt_Greetings.txt" "Malipayon nga kaadlawan sa imo."
0741.130201.022241.0254.wav "HIL_Utt_Greetings.txt" "Bendisyonan kamo sang Dios."
0741.130201.022241.0255.wav "HIL_Utt_Greetings.txt" "Ginapabugal ko kamo nga makilala."
0741.130201.022241.0257.wav "HIL_Utt_Greetings.txt" "Batuna man ang amon pagkasubô."
0741.130201.022241.0258.wav "HIL_Utt_Greetings.txt" "Palihug."
0741.130201.022241.0261.wav "HIL_Utt_Greetings.txt" "Nagakasubô man kami"
0741.130201.022241.0264.wav "HIL_Utt_Greetings.txt" "Malipayon nga paskwa kag mabinungahon nga bag-ong tuig."
0741.130201.022241.0265.wav "HIL_Utt_Greetings.txt" "Madamù gid nga salamat"
0741.130201.022241.0267.wav "HIL_Utt_Greetings.txt" "Mabuhi ang bag-ong kinasal!"
0741.130201.022241.0268.wav "HIL_Utt_Greetings.txt" "Maayong udto."
0741.130201.022241.0269.wav "HIL_Utt_Greetings.txt" "Mabinungahon nga bag-ong tuig."
0741.130201.022241.0270.wav "HIL_Utt_Greetings.txt" "Bendisyonan ka tani sang Dios."
0741.130201.022241.0272.wav "HIL_Utt_Interrogatives.txt" "Makadto ka balá  sa Manila, o sa Baguio?"
0741.130201.022241.0273.wav "HIL_Utt_Interrogatives.txt" "Paano nadulà ang gamit ni Michael?"
0741.130201.022241.0274.wav "HIL_Utt_Interrogatives.txt" "Ano ang ginahimò ni Michael sa baláy?"
0741.130201.022241.0276.wav "HIL_Utt_Interrogatives.txt" "Tagpilá ang bag nga inâ?"
0741.130201.022241.0277.wav "HIL_Utt_Interrogatives.txt" "Pilá ka na ka tuig?"
0741.130201.022241.0278.wav "HIL_Utt_Interrogatives.txt" "Wala siya mag-abót, no?"
0741.130201.022241.0279.wav "HIL_Utt_Interrogatives.txt" "Nagkaon ka , no?"
0741.130201.022241.0280.wav "HIL_Utt_Interrogatives.txt" "Pilipino si James, o Amerikano?"
0741.130201.022241.0281.wav "HIL_Utt_Interrogatives.txt" "San-o magkitaáy sa baláy sila ni Roland?"
0741.130201.022241.0282.wav "HIL_Utt_Interrogatives.txt" "Paano nadulà ang gamit ni Michael?"
0741.130201.022241.0284.wav "HIL_Utt_Interrogatives.txt" "Sa diin ginpangità ni Roland ang gamit niya?"
0741.130201.022241.0285.wav "HIL_Utt_Interrogatives.txt" "Sa diin na ang ginbakál ko nga lapis kaina?"
0741.130201.022241.0286.wav "HIL_Utt_Interrogatives.txt" "Ngaa matukár si Francisco?"
0741.130201.022241.0287.wav "HIL_Utt_Interrogatives.txt" "Tagpilá ang bag nga inâ?"
0741.130201.022241.0289.wav "HIL_Utt_Interrogatives.txt" "Ano ang mga ginluto ni Maricel?"
0741.130201.022241.0290.wav "HIL_Utt_Letter.txt" "Ang adlaw sang pagkamatarung nga nagasubang sa Silanganan, masanag nga nagatudlo sa aton sang mga mata nga madugay na nabulagan ang banas nga dapat kadtoan, ang kasanag niya nga makita sang aton mga mata, ang kuko nga santo sa kamatayon nga halad sa aton sang mga sakon nga batasan."
0741.130201.022241.0293.wav "HIL_Utt_Letter.txt" "karon nagakalunod na sa nagabaha nga luha sang Iloy nga nautod nga kabuhi sang anak, sa pagtangis sang bata nga gin ilo sang kapintas nga ang kada tulo pareho sang naga indakal nga tingga nga yara sa mahapdi nga pilas sang aton kasingkasing nga nagabatyag;"
0741.130201.022241.0295.wav "HIL_Utt_Letter.txt" "Karon na ang panahon nga dapat sugdan ang pagpahayag sang mga malahalon kag dakila nga ani nga magawasak sang madamul nga taslawan nga nagabulag sa aton kaisipan;"
0741.130201.022241.0296.wav "HIL_Utt_Letter.txt" "Panahon na agud karon dapat nga magtuhaw ang kasanag sang kamatuoran ;"
0741.130201.022241.0297.wav "HIL_Utt_Letter.txt" "Ini nga adlaw dapat kilalahon nga sa kada tikang naton ;"
0741.130201.022241.0298.wav "HIL_Utt_Literature02.txt" "Kon magtag-ulan ang kahon sa humayan ginabaganas;"
0741.130201.022241.0347.wav "HIL_Utt_Salawikain.txt" "Makita ang buhò sang dagom, indi makita ang buhò sang wasay."
0741.130201.022241.0348.wav "HIL_Utt_Salawikain.txt" "Kon wala tungod, indi magbukol."
0741.130201.022241.0350.wav "HIL_Utt_Salawikain.txt" "Ang bayani nga gakapilasan, naga-tuhay ang kaisog."
0741.130201.022241.0351.wav "HIL_Utt_Salawikain.txt" "Ang tuod mo nga pagkatawo, makilala sa binuhatan mo."
0741.130201.022241.0352.wav "HIL_Utt_Salawikain.txt" "Ang makawat nagakainít sa pareho niya nga makawat."
0741.130201.022241.0353.wav "HIL_Utt_Salawikain.txt" "Sa Dios ang kalooy, sa tawo ang buhat."
0741.130201.022241.0354.wav "HIL_Utt_Salawikain.txt" "Ang indi magbalikid sa ginhalinan, indi makalab-ot sa padulongan."
0741.130201.022241.0357.wav "HIL_Utt_Salawikain.txt" "Walay lalaki nga mag-antus sa mapislî nga babayi."
0741.130201.022241.0359.wav "HIL_Utt_Salawikain.txt" "Kon ginhatagan sang kabuhi, hatagan man sang ipangabuhi."
0741.130201.022241.0360.wav "HIL_Utt_Salawikain.txt" "Ang pagtug-an sang matuod, amo ang pakig-upod nga tunhay."
0741.130201.022241.0362.wav "HIL_Utt_Salawikain.txt" "Maalam man ang amô, apang nagakainto-an man. "
0741.130201.022241.0364.wav "HIL_Utt_Salawikain.txt" "Walay nagkapot sang lutoan nga wala ma-ulingan ."
0741.130201.022241.0368.wav "HIL_Utt_Salawikain.txt" "Magkulang ka lang sa imo ginikanan, indi lang sa imo ugangan."
0741.130201.022241.0369.wav "HIL_Utt_Salawikain.txt" "Ang langaw nga nagatongtong sa karabaw, mas taas pa sa karabaw ang pamatyag."
0741.130201.022241.0371.wav "HIL_Utt_Salawikain.txt" "Ang isda madakop sa bibig. Ang tawo, sa pinulungan."
0741.130201.022241.0397.wav "HIL_Utt_Tourism02.txt" "Sala na."
0741.130201.022241.0398.wav "HIL_Utt_Tourism02.txt" "Isa ka Calamares."
0741.130201.022241.0399.wav "HIL_Utt_Tourism02.txt" "Diin nga libro ang mas hapos intindihon?"
0741.130201.022241.0403.wav "HIL_Utt_Tourism02.txt" "May ara ka bala dara bisan ano nga hapos ipreparar?"
0741.130201.022241.0404.wav "HIL_Utt_Tourism02.txt" "Pwede ko bala gamiton ang discount coupon nga ini?"
0741.130201.022241.0406.wav "HIL_Utt_Tourism02.txt" "Katahum gid bala sa iya mamayo."
0741.130201.022241.0407.wav "HIL_Utt_Tourism02.txt" "May ara kami orange, saging kag sandiya."
0741.130201.022241.0409.wav "HIL_Utt_Tourism02.txt" "Gapalaot pa bala ang mga daan nga barko?"
0741.130201.022241.0410.wav "HIL_Utt_Tourism02.txt" "Sa liko sang amo to."
0741.130201.022241.0412.wav "HIL_Utt_Tourism02.txt" "Paano ko ma-apply para sa membership?"
0741.130201.022241.0415.wav "HIL_Utt_Tula.txt" "Ginbuhos sa sining dalamguhanon."
0741.130201.022241.0416.wav "HIL_Utt_Tula.txt" "Ahay,"
0741.130201.022241.0417.wav "HIL_Utt_Tula.txt" "Ang tanan nga ikasarang naton"
0741.130201.022241.0418.wav "HIL_Utt_Tula.txt" "Sige, bug-usa yanang paminsaron."
0741.130201.022241.0419.wav "HIL_Utt_Tula.txt" "Ang tanan nga ikasarang naton"
0741.130201.022241.0421.wav "HIL_Utt_Tula.txt" "nakakita man kuntani it bapor."
0741.130201.022241.0422.wav "HIL_Utt_Tula.txt" "Aga, udto, hapon,"
0741.130201.022241.0423.wav "HIL_Utt_Tula.txt" "Magpahuway kita sa bulawanon"
