../data/test,2295,111024.005622,0063,q i n u n q u n a n,
../data/test,2295,111024.005622,0064,g i p a b u k a l a n,
../data/test,2295,111024.005622,0065,n i l a t q a n,
../data/test,2295,111024.005622,0066,g a t a s,
../data/test,2295,111024.005622,0067,p i n a k b i t,
../data/test,2295,111024.005622,0068,b u w a d _ d a ng g i t,
../data/test,2295,111024.005622,0069,n i l a t q a n,
../data/test,2295,111024.005622,0070,k u ch i n t a q,
../data/test,2295,111024.005622,0071,n i l a p w a q a n,
../data/test,2295,111024.005622,0072,h a l a b u s,
../data/test,2295,111024.005622,0073,k a m a t i s,
../data/test,2295,111024.005622,0074,t i n a b a l,
../data/test,2295,111024.005622,0075,h i n o b u g,
../data/test,2295,111024.005622,0076,b a ng u s,
../data/test,2295,111024.005622,0078,p u s o q _ p u s o q,
../data/test,2295,111024.005622,0079,l o s u ng _ l u s o ng,
../data/test,2295,111024.005622,0082,q a y aw _ q a y aw,
../data/test,2295,111024.005622,0083,p a l i t _ p a l i t,
../data/test,2295,111024.005622,0084,h a l a ng _ h a l a ng,
../data/test,2295,111024.005622,0086,q u l a t _ q u l a t,
../data/test,2295,111024.005622,0087,s i p i q _ s i p i q,
../data/test,2295,111024.005622,0090,p u y o q _ p u y o q,
../data/test,2295,111024.005622,0091,q a b u t _ q a b o t,
../data/test,2295,111024.005622,0092,p a l m _ p l a s a _ h o t e l,
../data/test,2295,111024.005622,0093,l o t u s _ g a er d e n _ h o t e l,
../data/test,2295,111024.005622,0094,k er aw n _ p l a z a _ g a l i er i y a,
../data/test,2295,111024.005622,0095,q a l t a _ s i b u _ r e s uh er t,
../data/test,2295,111024.005622,0096,p a n _ p a s i f i k _ h o t e l,
../data/test,2295,111024.005622,0097,i d s a _ sh a ng er i l a _ h o t e l,
../data/test,2295,111024.005622,0098,q a s k o t _ m a k a t i _ s e er v i s t _ er e s i d e n s,
../data/test,2295,111024.005622,0099,k r i m s o n _ b i ch _ r i s o er ch _ q a n d _ s p a _ m a k t a n _ q ay l a n d s,
../data/test,2295,111024.005622,0100,h e l t o n _ r e _ s i b u _ r i s o er t _ q a n _ s p a,
../data/test,2295,111024.005622,0101,d a _ o er k a er d _ s i b u _ h o t e l _ q a n s _ s w i t s,
../data/test,2295,111024.005622,0102,f l o r i s _ h o t e l,
../data/test,2295,111024.005622,0103,k a m a g u l a ng a n,
../data/test,2295,111024.005622,0104,q u m a g a d,
../data/test,2295,111024.005622,0105,q i n a h a n,
../data/test,2295,111024.005622,0106,p i n a l a ng g a,
../data/test,2295,111024.005622,0107,m a n ay,
../data/test,2295,111024.005622,0108,q a p u _ s a _ t u h u d,
../data/test,2295,111024.005622,0109,m a g u l a ng,
../data/test,2295,111024.005622,0110,k i n u g o s,
../data/test,2295,111024.005622,0111,q a p u _ s a _ t u h u d,
../data/test,2295,111024.005622,0112,k u m p a d r e,
../data/test,2295,111024.005622,0113,b y u d a,
../data/test,2295,111024.005622,0114,p i n a g l a b a n a n _ sh r ay n,
../data/test,2295,111024.005622,0115,q i s t w u d _ s i t i,
../data/test,2295,111024.005622,0116,s a b t e er a ny a n _ r ey v e er,
../data/test,2295,111024.005622,0117,f i l i p i n _ l ay t h aw s i s,
../data/test,2295,111024.005622,0118,s a b t e r a ny a n _ r ey v e er,
../data/test,2295,111024.005622,0119,m a l a k a ny a ng _ p a l a s,
../data/test,2295,111024.005622,0120,h a g d a n h a g d a ng _ p a l a y a n,
../data/test,2295,111024.005622,0121,q a n d e er g er aw n _ r ey v e er,
../data/test,2295,111024.005622,0122,f o er t _ s a n ch y a g o q,
../data/test,2295,111024.005622,0123,h a g d a n h a g d a ng _ p a l a y a n,
../data/test,2295,111024.005622,0124,b u r a k ay,
../data/test,2295,111024.005622,0125,h e r e t e jh _ s i t i _ o v _ v i g a n,
../data/test,2295,111024.005622,0128,b u t a ng _ b u t a ng,
../data/test,2295,111024.005622,0130,p u l o ng _ p u l o ng,
../data/test,2295,111024.005622,0131,t u b u _ t u b o q,
../data/test,2295,111024.005622,0132,t u q o _ t u q o,
../data/test,2295,111024.005622,0133,t o l o _ t u l o q,
../data/test,2295,111024.005622,0134,t o l o _ t u l o q,
../data/test,2295,111024.005622,0135,t u d l o q _ t u d l o q,
../data/test,2295,111024.005622,0136,p u l o ng _ p u l o ng,
../data/test,2295,111024.005622,0137,p u l o ng _ p u l o ng,
../data/test,2295,111024.005622,0138,r o s i,
../data/test,2295,111024.005622,0139,jh i s a,
../data/test,2295,111024.005622,0140,k r i s t i n,
../data/test,2295,111024.005622,0141,k r i s t i n a,
../data/test,2295,111024.005622,0142,q e p r e l,
../data/test,2295,111024.005622,0143,m a r i s a,
../data/test,2295,111024.005622,0144,f a y e,
../data/test,2295,111024.005622,0145,r i b i k a,
../data/test,2295,111024.005622,0146,jh i n,
../data/test,2295,111024.005622,0147,jh e n e f e r,
../data/test,2295,111024.005622,0148,q i s a b e l,
../data/test,2295,111024.005622,0149,jh a n i s,
../data/test,2295,111024.005622,0150,m e r i _ g r ey s,
../data/test,2295,111024.005622,0151,n i k o l,
../data/test,2295,111024.005622,0152,k a r i n,
../data/test,2295,111024.005622,0153,r o d r i g o,
../data/test,2295,111024.005622,0154,n o w e l,
../data/test,2295,111024.005622,0155,v i k t o r,
../data/test,2295,111024.005622,0156,q e r i k,
../data/test,2295,111024.005622,0157,d a n t i,
../data/test,2295,111024.005622,0158,r o d e l,
../data/test,2295,111024.005622,0159,q a n jh i l o,
../data/test,2295,111024.005622,0160,jh i s t ow n i,
../data/test,2295,111024.005622,0161,j o w e l,
../data/test,2295,111024.005622,0162,h a r v i,
../data/test,2295,111024.005622,0163,k r i s t o f e r,
../data/test,2295,111024.005622,0164,jh ey m s,
../data/test,2295,111024.005622,0165,jh e f r i,
../data/test,2295,111024.005622,0166,q a r i y e l,
../data/test,2295,111024.005622,0167,p aw l o,
../data/test,2295,111024.005622,0168,l i s t e r,
../data/test,2295,111024.005622,0169,q i k a q u n u m,
../data/test,2295,111024.005622,0170,q i k a t a t l u m p u t _ d a l a w a ng,
../data/test,2295,111024.005622,0171,q i k a b y e n t e n w e b e,
../data/test,2295,111024.005622,0172,q i k a t r e n t a t r i s,
../data/test,2295,111024.005622,0173,q i k a t a t l u m p u t _ l i m a ng,
../data/test,2295,111024.005622,0174,q i k a d e s e s y e t e,
../data/test,2295,111024.005622,0175,q i k a t r e n t a,
../data/test,2295,111024.005622,0176,q i k a t r e s i,
../data/test,2295,111024.005622,0177,q i k a n u b e n t a,
../data/test,2295,111024.005622,0178,q i k a t a t l u m p u t _ t a t l u ng,
../data/test,2295,111024.005622,0179,q i k a b y e n t e k w a t r o,
../data/test,2295,111024.005622,0180,q i k a t a t l u m p u t _ p i t u ng,
../data/test,2295,111024.005622,0181,jh a p a n,
../data/test,2295,111024.005622,0182,n a v a r o,
../data/test,2295,111024.005622,0183,k a h o t i,
../data/test,2295,111024.005622,0184,v e ly a n w e b a,
../data/test,2295,111024.005622,0185,r e v e r a,
../data/test,2295,111024.005622,0186,q e ng g l a t e r a,
../data/test,2295,111024.005622,0187,k o n s e p sh y o n,
../data/test,2295,111024.005622,0188,q a l i m a ny a,
../data/test,2295,111024.005622,0189,s a _ m o q a b u t _ ng a _ q a d l aw,
../data/test,2295,111024.005622,0190,m a g b u n t a g,
../data/test,2295,111024.005622,0191,k a n u s q a,
../data/test,2295,111024.005622,0192,d e sh e m b r e,
../data/test,2295,111024.005622,0194,n a g d u g ay,
../data/test,2295,111024.005622,0195,k e n s e,
../data/test,2295,111024.005622,0196,p a g s u b a ng,
../data/test,2295,111024.005622,0197,d u g ay,
../data/test,2295,111024.005622,0198,k a n u s q a _ l a ng,
../data/test,2295,111024.005622,0199,g a n i h a,
../data/test,2295,111024.005622,0200,q u d t u _ ng a,
../data/test,2295,111024.005622,0201,t a l a g s a _ r a,
../data/test,2295,111024.005622,0202,m a g b u n t a g,
../data/test,2295,111024.005622,0203,k a n u s q a _ l a ng,
../data/test,2295,111024.005622,0204,g a h a p o n _ s a _ g a b i q i,
../data/test,2295,111024.005622,0205,k a d a _ m i n u t o,
../data/test,2295,111024.005622,0206,p a g k a b u n t a g,
../data/test,2295,111024.005622,0207,k i l u m k i l u m,
../data/test,2295,111024.005622,0208,b u l a n,
../data/test,2295,111024.005622,0209,q a g o s t o,
../data/test,2295,111024.005622,0210,s a _ m o q a b u t _ ng a _ q a d l aw,
../data/test,2295,111024.005622,0211,h a b a g a t,
../data/test,2295,111024.005622,0212,q a m i h a n,
../data/test,2295,111024.005622,0213,h a b a g a t,
../data/test,2295,111024.005622,0214,y e l o,
../data/test,2295,111024.005622,0215,l a _ n i ny a,
../data/test,2295,111024.005622,0216,ng i t ng i t,
../data/test,2295,111024.005622,0217,t i ng d a g d a g,
../data/test,2295,111024.005622,0218,g a p n u d,
../data/test,2295,111024.005622,0219,m a t a l i g s i k,
../data/test,2295,111024.005622,0220,p a sh i n sh a _ n a _ k a n i ny o,
../data/test,2295,111024.005622,0236,m a g k i t a q _ n a _ l a ng _ t a _ s a _ s u n o d,
../data/test,2295,111024.005622,0237,m o l a k aw _ n a _ k o,
../data/test,2295,111024.005622,0238,m a h a l _ k a _ n a k o q _ g i h i g u g m a _ k a _ n a k o q,
../data/test,2295,111024.005622,0239,n a h u m a n _ n a _ s i _ d u d u ng _ l i y o _ s a _ q i y a ng _ p a g t u q u n,
../data/test,2295,111024.005622,0240,n a ng a y o q _ s i _ q i n d ay _ f i _ q u g _ k w a r t a _ s a _ q i y a ng _ m a n ay _ f l o r a _ g i p a k a q o n _ n i _ q i n d ay _ f i _ q a ng _ q i y a ng _ q i n a h a n,
../data/test,2295,111024.005622,0241,p a s i n sh a _ n a _ k a n i ny o,
../data/test,2295,111024.005622,0242,p i l a _ k a _ t u q i g _ n a _ k a m o,
../data/test,2295,111024.005622,0243,n i t a b a ng _ s i _ q i l e n _ s a _ q i y a ng _ m a ng h o d,
../data/test,2295,111024.005622,0244,p a s i n sh a _ n a _ k a n i ny o,
../data/test,2295,111024.005622,0245,p a s i n sh a _ n a _ k a n i ny o,
../data/test,2295,111024.005622,0246,q a s a _ k a _ n a g p u y o q _ d i q i n _ k a _ n a g p u y o q,
../data/test,2295,111024.005622,0247,m a g u l a ng _ s i _ q i n d ay _ f i _ s i _ q i n d ay _ aw r u r a,
../data/test,2295,111024.005622,0249,q a s a _ k a m u _ n a g p o y o q,
../data/test,2295,111024.005622,0250,q a y aw _ n a _ p a g t a g a d,
../data/test,2295,111024.005622,0251,q u n s a _ q a ng _ q a t u ng _ p a g k a q o n _ k a r o n,
../data/test,2295,111024.005622,0252,q a y uh w _ n a _ p a g t a g a d,
../data/test,2295,111024.005622,0253,m a h a l _ k a _ n a k o q _ g i h i g y u g m a _ k a _ n a k o q,
../data/test,2295,111024.005622,0254,q i k a p a s i d u ng u g _ k u ng _ k a m u ng _ m a g k a q i l a,
../data/test,2295,111024.005622,0255,p a n a l a ng i n i _ k a _ s a _ g i n u q u,
../data/test,2295,111024.005622,0256,p a g q a m p i n g _ k a m o,
../data/test,2295,111024.005622,0257,q u s a _ k a _ k i n a s i ng k a s i ng _ ng a _ p a s a l a m a t,
../data/test,2295,111024.005622,0258,m a q a y o ng _ q a d l aw,
../data/test,2295,111024.005622,0259,g i b a t i q _ k o _ q i k aw,
../data/test,2295,111024.005622,0260,m a q i n i t _ ng a _ p a g b a t i q _ k a n i ny u ng _ t a n a n,
../data/test,2295,111024.005622,0261,m a l e p a y u ng _ k a q a d l a w a n _ k a n i m o,
../data/test,2295,111024.005622,0262,p a sh i n sh a _ n a,
../data/test,2295,111024.005622,0263,m a l i p a y u ng _ p a g b a t i q _ s a _ q i m u ng _ k a q a d l a w a n,
../data/test,2295,111024.005622,0264,p a n a l a ng i n i _ k a _ s a _ g i n u q u,
../data/test,2295,111024.005622,0265,m a q a y u ng _ q a d l aw _ k a n i m o,
../data/test,2295,111024.005622,0266,m a q a y u ng _ h a p u n,
../data/test,2295,111024.005622,0267,p a k i g s u l t i _ l a ng,
../data/test,2295,111024.005622,0268,g i k a l i p ay _ k u _ k a m u ng _ m a k a q i l a,
../data/test,2295,111024.005622,0269,d a w a t a _ q a ng _ q a m u ng _ p a h i s u b u q,
../data/test,2295,111024.005622,0270,l a y u q _ b a _ q a ng _ b a l ay _ n i _ r o n a l d,
../data/test,2295,111024.005622,0271,m a q i s ch er a _ b a _ s i _ m a r e s i l,
../data/test,2295,111024.005622,0272,g u s t u _ b a _ n i m u ng _ m u k a q o n _ q o _ m a g p a h o l ay,
../data/test,2295,111024.005622,0274,q u n s a q u n s a _ q a ng _ p a l e t u n _ n i _ m ay k i l _ s a _ m e r k a d o,
../data/test,2295,111024.005622,0275,n i k a q o n _ b a _ s i y a,
../data/test,2295,111024.005622,0276,n a q a _ k a ng _ k i n s a _ q a ng _ y a w i _ s a _ b a l ay,
../data/test,2295,111024.005622,0277,q a n a q a _ k a y _ s a k i t _ d i l i q _ b a,
../data/test,2295,111024.005622,0278,n a w a g t a ng _ b a _ q a ng _ b u t a ng _ n i _ r u n a l d,
../data/test,2295,111024.005622,0279,q a n a q a _ k a y _ s a k i t _ d i l i q _ b a,
../data/test,2295,111024.005622,0280,m o t u g t u g _ b a _ s i _ f r a n s i s k o,
../data/test,2295,111024.005622,0281,b u q u t a n _ b a _ s i y a,
../data/test,2295,111024.005622,0282,n a g l u t o q _ b a _ s i _ m i sh e l _ q u g _ t i n u er a,
../data/test,2295,111024.005622,0283,q i s t u jh a n t i _ b a _ sh y a,
../data/test,2295,111024.005622,0284,q u n s a _ k a l i s u d _ q a ng _ q i n y u ng _ q i k s a m i n,
../data/test,2295,111024.005622,0285,ng a n o ng _ n a g t u q u n _ k a _ p a,
../data/test,2295,111024.005622,0287,m a ng a _ p a g k a q o n _ ng a _ m a q oy _ q i g a l a w o g _ n i l a p _ k a n i q a d t u _ s a _ q i l a ng _ m a ng a _ b a b oy,
../data/test,2295,111024.005622,0288,g a y u d _ l a ng _ m i t u b a g _ s i _ m a l t a _ ng a _ n a g h i k o q h i k o q,
../data/test,2295,111024.005622,0289,d i l i q _ q a l a ng _ s a _ q i y a ng _ k a q u g a l i ng o n _ n i _ s a _ q i y a ng _ b a n a _ q o g _ d u h a q _ k a _ q a n a k _ q a ng _ q i y a ng _ n a b a l a k q a n,
../data/test,2295,111024.005622,0290,q a ng _ k a h i m t a ng _ n i m _ m a l t a q i m o k _ w a l a q _ m a g l a y u q _ s a _ k a h i m t a ng _ s a _ q i l a ng _ m a ng a _ s i l i ng a n _ q o g _ k a d a g h a n a n s a q _ s a _ t a g a _ l i p a t a,
../data/test,2295,111024.005622,0292,n a h i n u l u ng _ q a ng _ q i y a ng _ m a ng a _ m a t a _ d i d t u _ s a _ m a ng a _ s u n d a l o _ s u l u d _ s a _ p a y a g,
../data/test,2295,111024.005622,0293,p a g t a r o ng _ g a n I q _ d i l i q _ k a _ b a _ m a q u l aw _ ng a _ k i t a _ r a _ q a ng _ d i l i q _ m a k a p a d a l a g _ p a g k a q o n _ s a _ m a ng a _ s u n d a w o,
../data/test,2295,111024.005622,0295,k i n s ey _ ng a l a n _ n i q a n a ng _ b ay h a n a _ ng a _ s i k s e r i k a _ g a n e ng _ m a n l i h u k l i h u k _ q o g _ m a t i n a g d a n o n _ g a n i q _ k a q a y o,
../data/test,2295,111024.005622,0296,q a ng _ q u s a _ ng a _ h u b o q _ h a ng t u d _ s a _ h a w a k _ n a g p u r o l _ q o g _ k a ny a m a s o _ q o g _ m a y _ p a g k a l a b u _ q a ng _ n aw ng _ g i t u p i h a n _ s a _ q i y a ng _ k a q u b a n _ ng a _ n a g s a n i n a _ q o g _ p i n o k p o k,
../data/test,2295,111024.005622,0298,s u k a d _ o g o d _ m a y _ n a h i d u ng g o q _ ng a _ q u s a _ k a _ l a n s a ng _ h a p o n e s _ s a _ l i p a t a _ q a ng _ m a ng a _ t u l u t i n a m u d _ ng a _ l u m u l u m q _ l u m u l u p y u q _ s a _ b a l a ng ay _ m i h a ng y o q _ s a _ d a k u q d a k u q _ s a _ g e r i ly a _ s a _ k a b k a b _ ng a _ b u t a ng a n _ q u n t a g _ m a ng a _ s u n d a l o _ q a ng _ p a ng p a ng _ s a _ l i p a t a _ q a r o n _ k u n _ q a d u n ay _ m u d u ng g o q _ p a g q u s a b _ ng a _ m a ng a _ k a q a w ay _ k i n i _ m a h o r u t _ p a g k a t u m b a _ g u m i k a n _ s a _ b a n t aw q aw _ ng a _ p a g k a b u t a ng _ s a _ m a ng a _ s u n d aw l o,
../data/test,2295,111024.005622,0300,q a p a n _ w a l a q _ ny a _ k i n i _ m a k i t a q _ q a ng _ q i y a ng _ n a k i t a q _ m a q u _ q a ng _ k a b u g h aw _ q a ng _ k a h aw q a ng _ q a ng _ k a b a l a k a,
../data/test,2295,111024.005622,0301,d i n h ay _ q u t a n _ ng a _ p u l u s _ k a m u ng g ay _ q o g _ w a l ay _ s u b a k _ d i n h ay _ q i n u n q u n a ng _ k a s a g _ q o g _ t a m a l a _ d i n h ay _ d u h a _ k a _ g u l o t _ ng a _ g i s a d o ng _ m a n o k _ d i n h ay _ k i n h a s u n _ s a q a ng _ q o g _ q a n i n i k a d _ d i n h ay _ q i t l o g _ ng a _ t i n o r t i ly a s _ q o g _ l i n a p w a q a n _ d i n h ay _ q i n a d l i p _ q o g _ g i n i s a _ ng a _ m a ng a _ t a l o ng _ q o g _ p a l i y a _ d i n h ay _ q u t a n _ ng a _ s i n u b a k a n _ q o g _ t i n a p q a n a ng _ b a n s i k o l _ d i n h ay _ t i n u w a _ ng a _ d a ng g i t _ q o g _ k i t o ng,
../data/test,2295,111024.005622,0302,m a q a y u _ g a n i q _ m a y _ q u s a _ k a _ l o m o l o p y o q _ s a _ l i p a t a _ ng a _ s a q o p _ s a _ q a sh i n d a _ n i _ q o s m i ny a _ q o g _ m a y _ d a k u ng _ b u h a t _ s a _ p i l a p i l a n _ s a _ b a s _ q u g _ n a k a t i p i g _ q u g _ s i n a k u ng _ m a ng a _ t i p a s i q,
../data/test,2295,111024.005622,0303,q a k o ng _ g i p a s a y u _ s a _ d a g a t _ b a s i n _ n a _ l a ng _ d u n ay _ m a d a l a _ ng a _ i k a b ay l o g _ m a q i s _ q o g _ l a g u t m u n,
../data/test,2295,111024.005622,0304,g a y u d _ l a ng _ m i t u b a g _ s i _ m a l t a _ ng a _ n a g h i k o q h i k o q,
../data/test,2295,111024.005622,0305,n a h i n u m d u m _ s i _ m a l t a _ ng a _ s a _ q u n a ng _ p a g q a b u t _ n i ng _ s a m _ s a m h e n t u h a _ s a _ l i p a t a _ n a g s u g u q _ d a y o n _ q o g _ b o l u n t a r y o ng _ p a g p a ng i t a q _ q o g _ b u g a s _ ng a _ h u m ay _ k ay _ d i l i q _ k u n u _ s y a _ m u k a q o n _ q o g _ m a q i s _ k ay _ d i l i k a d o _ k u n u _ q a ng _ q i y a ng _ t i y a n _ g a h e q _ k o n o ng _ k a h i l i s a n,
../data/test,2295,111024.005622,0306,s u k a d _ u g u d _ m a y _ n a h i d u ng g o q _ ng a _ q u s a _ k a t _ l a n s a ng _ h a p o n e s _ s a _ l i p a t a _ q a ng _ m a ng a _ t o l o t i q n a m u d _ q ay _ m i h a ng y u q _ s a _ d a k u q d a k u q _ s a _ g e er i ly a _ s a _ k a b k a b _ ng a _ b u t a ng a n _ o g _ q u n t a g _ m a ng a _ s u n d a l o _ q a ng _ p a ng p a ng _ s a _ l i p a q _ l i p a t a _ q a r o n _ k o n _ q a d u n ay _ m o d u ng g o q _ p a g q u s a b _ s a _ m a ng a _ k a q a w ay _ k i n i _ m a h o r o t _ p a g k a t u m b a _ g u m i k a n _ s a _ b a n t aw _ ng a _ p a g k a b u t a ng _ s a _ m a ng a _ s u n d a l o,
../data/test,2295,111024.005622,0307,n a l i p ay _ q o g _ n a g p a s a l a m a t _ q a ng _ t a g a _ l i p a t a _ k a n i y a _ ng a _ n a k a s a l b a r _ s a _ d a k u ng _ k i n a h a ng l a n _ s a _ s a r h i n q t o,
../data/test,2295,111024.005622,0308,k a g a b i q i _ q a ng _ g i p a n e h a p u n _ n i l a _ l i n u ng q a g _ ng a _ k a m o t i ng _ k a h oy _ q o g _ q a ng _ s a l i n _ m a q oy _ g i h i m u _ g i t i m u q _ n i l a _ k a g a n i n a _ d i d t u _ s a _ b a l ay,
../data/test,2295,111024.005622,0309,d i n h ay _ k a n q o ng _ s u ng u h u n _ d i n h ay _ t i m g a s _ k a q a y u ng _ p a g k a b u g a s _ d i n h ay _ b i n u y u k a n _ q o g _ m a y o k,
../data/test,2295,111024.005622,0310,s a _ p i k a s _ d a p l i n _ s a _ q a m o ng _ t u q u _ n a g b ay b ay _ q a ng _ q u n a ng _ t u d l i ng _ q o g _ m i k a t a p _ h a ng _ b a ng t o d _ s a _ ng i l i t _ s a _ p a ng p a ng _ q a ng _ h a l a p a d _ k a m a g a y a n _ ng a _ k a n u n ay ng _ n a g _  p a g a q s a h a n _ s a _ m a ng a _ q a n a k _ n i _ m i ng h o h u l i y a,
../data/test,2295,111024.005622,0311,n a g l o b u g _ p a _ q a ng _ k a b aw _ s a _ p a g q a b o t _ k u _ s a _ k a m u g aw,
../data/test,2295,111024.005622,0312,q i k aw _ q e l m o _ g i s u l t i h a n _ k o _ n a _ q i k aw _ ng a _ d i l i q _ d i n h i _ p a t u g w a y a n _ w a q _ k a _ g a y o d _ p a t u q u _ h a,
../data/test,2295,111024.005622,0313,m a t a y g _ d i q _ b a _ r u n _ s i _ t i k y a _ m a t u d _ n a k o q _ ng a _ g i k u y a w a n,
../data/test,2295,111024.005622,0314,s u l u d _ s a _ p a n a h o n _ s a _ t i n u ng _ t i ng t u ng h a q _ m a h i m u l a g _ q a k u  _ k a n i y a _ s a ng l i t _ m a h i g a w a s _ n a _ m a n _ q a k u _ s a _ t u y o m,
../data/test,2295,111024.005622,0315,q u n y a g _ q a b u t a n,
../data/test,2295,111024.005622,0316,q i k aw _ e l m o _ g i s u l t i h a n _ k o _ n a _ q i k aw _ ng a _ d i l i q _ d i n h i _ p a t u g w a y a n _ w a q _ k a _ g a y u d _ p a t u q u _ h a,
../data/test,2295,111024.005622,0317,m a s u w a y _ g a y u d _ k a m o ng _ d u h a _ s i s _ n i _ s i m o n _ m a t u d _ n i _ t i k y a _ ng a _ n a g k a ng u h a l _ g u m i k a n _ s a _ p a g k a w a l i s _ s a _ q i y a ng _ ng a b i l _ ng a _ d a l a _ s a _ p a g k a b a t a q,
../data/test,2295,111024.005622,0318,q a ng _ q a k u ng _ n a h i b a l u q a n _ m a q o _ ng a _ s i _ m i ng g o h u ly a _ d i l i q _ m a q o _ q a ng _ t a g q i y a _ s a _ m a q o ng _ k a m a g a y a n _ ng a _ q a ng _ q i y a ng _ m a ng a _ q a n a k _ ng a _ p u l u s _ d a l a g a _  _ p a ny a _ ly o n a _ p o r t u n a _ q o g _ s i g u n d a _  _ k a n s a ng _ p a n l a w a s _ q a d u n a _ s a _ t a n a ng _ k a h i m s o g _ q u g _ k a l a g s i k s _ m a q oy _ k a n u n ay _ k u ng _ m a s a k s i h a n _ ng a _ m a ng a l a b _ m a ng h i l i b i s _ m a g b a l q i s _ m a g t a m b o g _ s a _ l a q o _ q a r o n _ m a q _ m a l a t a _ q o g _ q u ny a q _ l a b h a n _ t a p u s _ s a _ # _ k a _ q a d l aw _ k a p i n _ k o n _ k u l a ng _ m a q oy _ m a g b u l a d _ q a r o n _ m a q u g a _ q o g _ q u ny a q _ b u l t u h u n _ q a r o n _ q i p a t i b a ng _ s a _ s u k i ng _ m a m a m a l i t,
